dir,change,count
results/dev/Qwen3-8B,L-PGDS -> PTGDS,1
results/dev/Qwen3-8B,Mig-6 -> ERRFI1,1
results/dev/Qwen3-8B,c-Fos -> FOS,2
results/dev/Qwen3-8B,β-catenin -> CTNNB1,1
results/dev/Qwen3-8B,Opg -> TNFRSF11B,1
results/dev/Qwen3-8B,PAR2 -> F2RL1,2
results/dev/Qwen3-8B,A20 -> TNFAIP3,1
results/dev/Qwen3-8B,Lubricin -> PRG4,1
results/dev/Qwen3-8B,PCAF -> KAT2B,1
results/dev/Qwen3-8B,RSK-3 -> RPS6KA2,2
results/dev/Qwen3-8B,Jmjd3 -> KDM6B,1
results/dev/Qwen3-8B,OPN -> SPP1,1
results/dev/Qwen3-8B,p21 -> CDKN1A,1
results/dev/Qwen3-8B,PKCδ -> PRRT2,1
results/dev/Qwen3-8B,Atf6α -> ATF6,1
results/dev/Qwen3-8B,Nox2 -> CYBB,1
results/dev/Qwen3-8B,Glut1 -> SLC2A1,3
results/dev/Qwen3-8B,Tankyrase -> TNKS,1
results/dev/Qwen3-8B,miR-204-5p -> MIR-204,1
results/dev/Qwen3-8B,ADAMTS-4 -> ADAMTS4,2
results/dev/Qwen3-8B,ADAMTS-5 -> ADAMTS5,2
results/dev/Qwen3-8B,PAR-2 -> F2RL1,1
results/dev/Qwen3-4B-Thinking-2507,ET-1 -> EDN1,1
results/dev/Qwen3-4B-Thinking-2507,XOR -> XDH,1
results/dev/Qwen3-4B-Thinking-2507,Hic-5 -> TGFB1I1,1
results/dev/Qwen3-4B-Thinking-2507,miR-10a-5p -> MIR-10A,2
results/dev/Qwen3-4B-Thinking-2507,sclerostin -> SOST,3
results/dev/Qwen3-4B-Thinking-2507,Rip3 -> RIPK3,2
results/dev/Qwen3-4B-Thinking-2507,RAGE -> AGER,1
results/dev/Qwen3-4B-Thinking-2507,Mig6 -> ERRFI1,1
results/dev/Qwen3-4B-Thinking-2507,SDF-1 -> CXCL12,2
results/dev/Qwen3-4B-Thinking-2507,IL1RA -> IL1RN,2
results/dev/Qwen3-4B-Thinking-2507,TGF-β -> TGFB1,1
results/dev/Qwen3-4B-Thinking-2507,CD11b -> ITGAM,1
results/dev/Qwen3-4B-Thinking-2507,ZCCHC6 -> TUT7,1
results/dev/Qwen3-4B-Thinking-2507,LOX1 -> OLR1,1
results/dev/Qwen3-4B-Thinking-2507,IL17 -> IL17A,1
results/dev/Qwen3-4B-Thinking-2507,Alk5 -> TGFBR1,1
results/dev/Qwen3-4B-Thinking-2507,NCAM -> NCAM1,1
results/dev/Qwen3-4B-Thinking-2507,Ob-Rb -> LEPR,1
results/dev/Qwen3-4B-Thinking-2507,Nrf2 -> NFE2L2,1
results/dev/Qwen3-4B-Thinking-2507,ERRγ -> ESRRG,1
results/dev/Qwen3-4B-Thinking-2507,OSM -> OSM,1
results/dev/Qwen3-4B-Thinking-2507,TNFalpha -> TNF,1
results/dev/Qwen3-4B-Thinking-2507,IKKε -> IKBKE,1
results/dev/Qwen3-4B-Thinking-2507,L-PGDS -> PTGDS,1
results/dev/Qwen3-4B-Thinking-2507,Mig-6 -> ERRFI1,1
results/dev/Qwen3-4B-Thinking-2507,FoxO1 -> FOXO1,4
results/dev/Qwen3-4B-Thinking-2507,FoxO3 -> FOXO3,4
results/dev/Qwen3-4B-Thinking-2507,FoxO4 -> FOXO4,4
results/dev/Qwen3-4B-Thinking-2507,c-Fos -> FOS,2
results/dev/Qwen3-4B-Thinking-2507,β-catenin -> CTNNB1,1
results/dev/Qwen3-4B-Thinking-2507,Opg -> TNFRSF11B,1
results/dev/Qwen3-4B-Thinking-2507,PAR2 -> F2RL1,3
results/dev/Qwen3-4B-Thinking-2507,CCL2 -> CCL2,2
results/dev/Qwen3-4B-Thinking-2507,CCR2 -> CCR2,2
results/dev/Qwen3-4B-Thinking-2507,Lum -> LUM,1
results/dev/Qwen3-4B-Thinking-2507,Fmod -> FMOD,1
results/dev/Qwen3-4B-Thinking-2507,perf -> FABP9,1
results/dev/Qwen3-4B-Thinking-2507,A20 -> TNFAIP3,1
results/dev/Qwen3-4B-Thinking-2507,Calcitonin -> CALCA,1
results/dev/Qwen3-4B-Thinking-2507,CXCR4 -> CXCR4,1
results/dev/Qwen3-4B-Thinking-2507,PCAF -> KAT2B,1
results/dev/Qwen3-4B-Thinking-2507,RSK3 -> RPS6KA2,2
results/dev/Qwen3-4B-Thinking-2507,ApoE -> APOE,1
results/dev/Qwen3-4B-Thinking-2507,S100a9 -> S100A9,1
results/dev/Qwen3-4B-Thinking-2507,p21 -> CDKN1A,1
results/dev/Qwen3-4B-Thinking-2507,TDP-43 -> TARDBP,1
results/dev/Qwen3-4B-Thinking-2507,PKCδ -> PRRT2,1
results/dev/Qwen3-4B-Thinking-2507,Atf6α -> ATF6,1
results/dev/Qwen3-4B-Thinking-2507,miR-181a-5p -> MIR-181A,2
results/dev/Qwen3-4B-Thinking-2507,miR-18a-3p -> MIR-18A,1
results/dev/Qwen3-4B-Thinking-2507,Nox2 -> CYBB,1
results/dev/Qwen3-4B-Thinking-2507,Glut1 -> SLC2A1,2
results/dev/Qwen3-4B-Thinking-2507,tankyrase -> TNKS,1
results/dev/Qwen3-4B-Thinking-2507,miR-204-5p -> MIR-204,1
results/dev/Qwen3-4B-Thinking-2507,Adamts4 -> ADAMTS4,1
results/dev/Qwen3-4B-Thinking-2507,Adamts5 -> ADAMTS5,1
results/dev/Qwen3-4B-Thinking-2507,PAR1 -> F2R,1
results/dev/Qwen3-4B-Instruct-2507,ET-1 -> EDN1,1
results/dev/Qwen3-4B-Instruct-2507,XOR -> XDH,1
results/dev/Qwen3-4B-Instruct-2507,miR-9-5p -> MIR-9,1
results/dev/Qwen3-4B-Instruct-2507,Hic-5 -> TGFB1I1,1
results/dev/Qwen3-4B-Instruct-2507,Sclerostin -> SOST,2
results/dev/Qwen3-4B-Instruct-2507,Rip3 -> RIPK3,2
results/dev/Qwen3-4B-Instruct-2507,Mig6 -> ERRFI1,1
results/dev/Qwen3-4B-Instruct-2507,SDF-1 -> CXCL12,2
results/dev/Qwen3-4B-Instruct-2507,TGF-β -> TGFB1,1
results/dev/Qwen3-4B-Instruct-2507,CD11b -> ITGAM,1
results/dev/Qwen3-4B-Instruct-2507,ZCCHC6 -> TUT7,1
results/dev/Qwen3-4B-Instruct-2507,LOX-1 -> OLR1,1
results/dev/Qwen3-4B-Instruct-2507,IL17 -> IL17A,1
results/dev/Qwen3-4B-Instruct-2507,IL1Ra -> IL1RN,1
results/dev/Qwen3-4B-Instruct-2507,Alk5 -> TGFBR1,1
results/dev/Qwen3-4B-Instruct-2507,NCAM -> NCAM1,2
results/dev/Qwen3-4B-Instruct-2507,Ob-Rb -> LEPR,1
results/dev/Qwen3-4B-Instruct-2507,Nrf2 -> NFE2L2,1
results/dev/Qwen3-4B-Instruct-2507,ERRγ -> ESRRG,1
results/dev/Qwen3-4B-Instruct-2507,IKKε -> IKBKE,1
results/dev/Qwen3-4B-Instruct-2507,L-PGDS -> PTGDS,1
results/dev/Qwen3-4B-Instruct-2507,Mig-6 -> ERRFI1,1
results/dev/Qwen3-4B-Instruct-2507,c-Fos -> FOS,1
results/dev/Qwen3-4B-Instruct-2507,β-catenin -> CTNNB1,1
results/dev/Qwen3-4B-Instruct-2507,OPG -> TNFRSF11B,1
results/dev/Qwen3-4B-Instruct-2507,PAR2 -> F2RL1,3
results/dev/Qwen3-4B-Instruct-2507,perf -> FABP9,1
results/dev/Qwen3-4B-Instruct-2507,Lubricin -> PRG4,3
results/dev/Qwen3-4B-Instruct-2507,Calcitonin -> CALCA,1
results/dev/Qwen3-4B-Instruct-2507,PCAF -> KAT2B,1
results/dev/Qwen3-4B-Instruct-2507,Jmjd3 -> KDM6B,1
results/dev/Qwen3-4B-Instruct-2507,p21 -> CDKN1A,1
results/dev/Qwen3-4B-Instruct-2507,TDP-43 -> TARDBP,1
results/dev/Qwen3-4B-Instruct-2507,PKCδ -> PRRT2,1
results/dev/Qwen3-4B-Instruct-2507,Atf6α -> ATF6,1
results/dev/Qwen3-4B-Instruct-2507,Nox2 -> CYBB,1
results/dev/Qwen3-4B-Instruct-2507,Glut1 -> SLC2A1,3
results/dev/Qwen3-4B-Instruct-2507,Tankyrase -> TNKS,2
results/dev/Qwen3-4B-Instruct-2507,miR-204-5p -> MIR-204,1
results/dev/Qwen3-4B-Instruct-2507,ST2 -> IL1RL1,1
results/dev/Qwen3-4B-Instruct-2507,ADAMTS-4 -> ADAMTS4,1
results/dev/Qwen3-4B-Instruct-2507,ADAMTS-5 -> ADAMTS5,1
results/dev/Qwen3-4B-Instruct-2507,PAR1 -> F2R,1
results/dev/Qwen3.5-4B,ET-1 -> EDN1,1
results/dev/Qwen3.5-4B,XOR -> XDH,1
results/dev/Qwen3.5-4B,Hic-5 -> TGFB1I1,1
results/dev/Qwen3.5-4B,Adenosine A3 receptor -> ADORA3,1
results/dev/Qwen3.5-4B,miR-10a-5p -> MIR-10A,1
results/dev/Qwen3.5-4B,P53 -> TP53,1
results/dev/Qwen3.5-4B,Sclerostin -> SOST,3
results/dev/Qwen3.5-4B,Rip3 -> RIPK3,3
results/dev/Qwen3.5-4B,CD59a -> CD59,1
results/dev/Qwen3.5-4B,Mig6 -> ERRFI1,1
results/dev/Qwen3.5-4B,SDF-1 -> CXCL12,2
results/dev/Qwen3.5-4B,IL-1ra -> IL1RN,1
results/dev/Qwen3.5-4B,SDF-1α -> CXCL12,1
results/dev/Qwen3.5-4B,TGF-β -> TGFB1,1
results/dev/Qwen3.5-4B,CD11b -> ITGAM,1
results/dev/Qwen3.5-4B,Zcchc6 -> TUT7,1
results/dev/Qwen3.5-4B,LOX-1 -> OLR1,1
results/dev/Qwen3.5-4B,IL-17 -> IL17A,1
results/dev/Qwen3.5-4B,Alk5 -> TGFBR1,1
results/dev/Qwen3.5-4B,NCAM -> NCAM1,2
results/dev/Qwen3.5-4B,Tenascin-C -> TNC,4
results/dev/Qwen3.5-4B,Ob-Rb -> LEPR,1
results/dev/Qwen3.5-4B,Nrf2 -> NFE2L2,1
results/dev/Qwen3.5-4B,IKKε -> IKBKE,1
results/dev/Qwen3.5-4B,L-PGDS -> PTGDS,1
results/dev/Qwen3.5-4B,Mig-6 -> ERRFI1,1
results/dev/Qwen3.5-4B,c-Fos -> FOS,2
results/dev/Qwen3.5-4B,β-catenin -> CTNNB1,1
results/dev/Qwen3.5-4B,Opg -> TNFRSF11B,1
results/dev/Qwen3.5-4B,PAR2 -> F2RL1,2
results/dev/Qwen3.5-4B,perf -> FABP9,1
results/dev/Qwen3.5-4B,A20 -> TNFAIP3,1
results/dev/Qwen3.5-4B,Decorin -> DCN,2
results/dev/Qwen3.5-4B,Calcitonin -> CALCA,1
results/dev/Qwen3.5-4B,PCAF -> KAT2B,1
results/dev/Qwen3.5-4B,RSK-3 -> RPS6KA2,3
results/dev/Qwen3.5-4B,Jmjd3 -> KDM6B,1
results/dev/Qwen3.5-4B,Cox2 -> PTGS2,1
results/dev/Qwen3.5-4B,Gm-csf -> CSF2,2
results/dev/Qwen3.5-4B,OPN -> SPP1,1
results/dev/Qwen3.5-4B,p21 -> CDKN1A,1
results/dev/Qwen3.5-4B,TDP-43 -> TARDBP,1
results/dev/Qwen3.5-4B,PKCδ -> PRRT2,1
results/dev/Qwen3.5-4B,Atf6 alpha -> ATF6,1
results/dev/Qwen3.5-4B,miR-181a-5p -> MIR-181A,2
results/dev/Qwen3.5-4B,miR-18a-3p -> MIR-18A,1
results/dev/Qwen3.5-4B,Nox2 -> CYBB,1
results/dev/Qwen3.5-4B,Glut1 -> SLC2A1,3
results/dev/Qwen3.5-4B,Tankyrase -> TNKS,2
results/dev/Qwen3.5-4B,miR-204-5p -> MIR-204,1
results/dev/Qwen3.5-4B,ADAMTS-4 -> ADAMTS4,1
results/dev/Qwen3.5-4B,ADAMTS-5 -> ADAMTS5,1
results/dev/Qwen3.5-4B,PAR-2 -> F2RL1,1
results/dev/Qwen3.5-4B,PAR-1 -> F2R,1
results/dyn_k3/Qwen3-8B,ET1 -> EDN1,1
results/dyn_k3/Qwen3-8B,ETB -> EDNRB,1
results/dyn_k3/Qwen3-8B,XOR -> XDH,1
results/dyn_k3/Qwen3-8B,miR-9-5p -> MIR-9,1
results/dyn_k3/Qwen3-8B,HIC5 -> TGFB1I1,2
results/dyn_k3/Qwen3-8B,miR-10a-5p -> MIR-10A,1
results/dyn_k3/Qwen3-8B,PAR2 -> F2RL1,3
results/dyn_k3/Qwen3-8B,NE -> ELANE,1
results/dyn_k3/Qwen3-8B,RIP3 -> RIPK3,3
results/dyn_k3/Qwen3-8B,RAGE -> AGER,2
results/dyn_k3/Qwen3-8B,DC -> DCX,2
results/dyn_k3/Qwen3-8B,MIG6 -> ERRFI1,2
results/dyn_k3/Qwen3-8B,P38 -> MAPK14,1
results/dyn_k3/Qwen3-8B,VEGFR3 -> FLT4,1
results/dyn_k3/Qwen3-8B,ZCCHC6 -> TUT7,1
results/dyn_k3/Qwen3-8B,LOX1 -> OLR1,1
results/dyn_k3/Qwen3-8B,IL17 -> IL17A,1
results/dyn_k3/Qwen3-8B,NCAM -> NCAM1,2
results/dyn_k3/Qwen3-8B,TNF-α -> TNF,2
results/dyn_k3/Qwen3-8B,Caspase-3 -> CASP3,2
results/dyn_k3/Qwen3-8B,IKKε -> IKBKE,3
results/dyn_k3/Qwen3-8B,H2 -> FGFR1,1
results/dyn_k3/Qwen3-8B,TCTP -> TPT1,2
results/dyn_k3/Qwen3-8B,CFOS -> FOS,1
results/dyn_k3/Qwen3-8B,PERF -> FABP9,1
results/dyn_k3/Qwen3-8B,A20 -> TNFAIP3,1
results/dyn_k3/Qwen3-8B,CALCITONIN -> CALCA,1
results/dyn_k3/Qwen3-8B,PCAF -> KAT2B,1
results/dyn_k3/Qwen3-8B,RSK3 -> RPS6KA2,2
results/dyn_k3/Qwen3-8B,Jmjd3 -> KDM6B,1
results/dyn_k3/Qwen3-8B,OPN -> SPP1,1
results/dyn_k3/Qwen3-8B,NF-kB -> NFKB1,1
results/dyn_k3/Qwen3-8B,TDP43 -> TARDBP,1
results/dyn_k3/Qwen3-8B,ATF6A -> ATF6,1
results/dyn_k3/Qwen3-8B,LPA1 -> LPAR1,2
results/dyn_k3/Qwen3-8B,NOX2 -> CYBB,1
results/dyn_k3/Qwen3-8B,GLUT1 -> SLC2A1,3
results/dyn_k3/Qwen3-8B,ST2 -> IL1RL1,1
results/dyn_k3/Qwen3-8B,miR-455-3p -> MIR-455,1
results/dyn_k3/Qwen3-8B,HIF2A -> EPAS1,1
results/tsweep_t09_s3/Qwen3-8B,ET1 -> EDN1,1
results/tsweep_t09_s3/Qwen3-8B,miR-877-5p -> MIR-877,1
results/tsweep_t09_s3/Qwen3-8B,XOR -> XDH,1
results/tsweep_t09_s3/Qwen3-8B,miR-9-5p -> MIR-9,1
results/tsweep_t09_s3/Qwen3-8B,Hic-5 -> TGFB1I1,1
results/tsweep_t09_s3/Qwen3-8B,miR-10a-5p -> MIR-10A,2
results/tsweep_t09_s3/Qwen3-8B,Neutrophil elastase -> ELANE,1
results/tsweep_t09_s3/Qwen3-8B,PAR2 -> F2RL1,2
results/tsweep_t09_s3/Qwen3-8B,TNF-alpha -> TNF,1
results/tsweep_t09_s3/Qwen3-8B,Rip3 -> RIPK3,1
results/tsweep_t09_s3/Qwen3-8B,Rage -> AGER,1
results/tsweep_t09_s3/Qwen3-8B,CD59a -> CD59,1
results/tsweep_t09_s3/Qwen3-8B,Mig6 -> ERRFI1,2
results/tsweep_t09_s3/Qwen3-8B,SDF-1 -> CXCL12,1
results/tsweep_t09_s3/Qwen3-8B,SDF1 -> CXCL12,1
results/tsweep_t09_s3/Qwen3-8B,TGF-β -> TGFB1,1
results/tsweep_t09_s3/Qwen3-8B,Zcchc6 -> TUT7,1
results/tsweep_t09_s3/Qwen3-8B,Lox1 -> OLR1,1
results/tsweep_t09_s3/Qwen3-8B,Il1ra -> IL1RN,1
results/tsweep_t09_s3/Qwen3-8B,Il17 -> IL17A,1
results/tsweep_t09_s3/Qwen3-8B,Alk5 -> TGFBR1,1
results/tsweep_t09_s3/Qwen3-8B,NCAM -> NCAM1,1
results/tsweep_t09_s3/Qwen3-8B,NF-κB -> NFKB1,1
results/tsweep_t09_s3/Qwen3-8B,Tncc -> TNC,2
results/tsweep_t09_s3/Qwen3-8B,Ob-Rb -> LEPR,1
results/tsweep_t09_s3/Qwen3-8B,Nrf2 -> NFE2L2,1
results/tsweep_t09_s3/Qwen3-8B,IKKε -> IKBKE,1
results/tsweep_t09_s3/Qwen3-8B,L-PGDS -> PTGDS,1
results/tsweep_t09_s3/Qwen3-8B,C-Fos -> FOS,1
results/tsweep_t09_s3/Qwen3-8B,Opg -> TNFRSF11B,1
results/tsweep_t09_s3/Qwen3-8B,Perf -> FABP9,1
results/tsweep_t09_s3/Qwen3-8B,A20 -> TNFAIP3,1
results/tsweep_t09_s3/Qwen3-8B,PCAF -> KAT2B,1
results/tsweep_t09_s3/Qwen3-8B,Rsk3 -> RPS6KA2,2
results/tsweep_t09_s3/Qwen3-8B,Gmcsf -> CSF2,1
results/tsweep_t09_s3/Qwen3-8B,Jmjd3 -> KDM6B,1
results/tsweep_t09_s3/Qwen3-8B,Cox2 -> PTGS2,1
results/tsweep_t09_s3/Qwen3-8B,OPN -> SPP1,1
results/tsweep_t09_s3/Qwen3-8B,p21 -> CDKN1A,1
results/tsweep_t09_s3/Qwen3-8B,TDP-43 -> TARDBP,1
results/tsweep_t09_s3/Qwen3-8B,PKCδ -> PRRT2,1
results/tsweep_t09_s3/Qwen3-8B,Atf6α -> ATF6,1
results/tsweep_t09_s3/Qwen3-8B,miR-181a-5p -> MIR-181A,1
results/tsweep_t09_s3/Qwen3-8B,MiR-18a-3p -> MIR-18A,1
results/tsweep_t09_s3/Qwen3-8B,Nox2 -> CYBB,1
results/tsweep_t09_s3/Qwen3-8B,Glut1 -> SLC2A1,2
results/tsweep_t09_s3/Qwen3-8B,miR-204-5p -> MIR-204,1
results/tsweep_t09_s3/Qwen3-8B,MiR-455-3p -> MIR-455,1
results/tsweep_t09_s3/Qwen3-8B,HIF-2α -> EPAS1,1
results/tsweep_t09_s3/Qwen3-8B,PAR-2 -> F2RL1,1
results/tsweep_t09_s3/Qwen3-8B,PAR-1 -> F2R,1
results/qthink_v4/Qwen3-8B,ET1 -> EDN1,1
results/qthink_v4/Qwen3-8B,miR-877-5p -> MIR-877,1
results/qthink_v4/Qwen3-8B,XOR -> XDH,1
results/qthink_v4/Qwen3-8B,miR-9-5p -> MIR-9,1
results/qthink_v4/Qwen3-8B,Hic-5 -> TGFB1I1,1
results/qthink_v4/Qwen3-8B,miR-10a-5p -> MIR-10A,2
results/qthink_v4/Qwen3-8B,Par2 -> F2RL1,2
results/qthink_v4/Qwen3-8B,Neutrophil elastase -> ELANE,1
results/qthink_v4/Qwen3-8B,TNF-alpha -> TNF,1
results/qthink_v4/Qwen3-8B,Rip3 -> RIPK3,2
results/qthink_v4/Qwen3-8B,RAGE -> AGER,1
results/qthink_v4/Qwen3-8B,CD59a -> CD59,1
results/qthink_v4/Qwen3-8B,Mig6 -> ERRFI1,3
results/qthink_v4/Qwen3-8B,SDF-1 -> CXCL12,1
results/qthink_v4/Qwen3-8B,IL1RA -> IL1RN,1
results/qthink_v4/Qwen3-8B,Cd11b -> ITGAM,1
results/qthink_v4/Qwen3-8B,ZCCHC6 -> TUT7,1
results/qthink_v4/Qwen3-8B,Lox1 -> OLR1,1
results/qthink_v4/Qwen3-8B,Il17 -> IL17A,1
results/qthink_v4/Qwen3-8B,Alk5 -> TGFBR1,1
results/qthink_v4/Qwen3-8B,NCAM -> NCAM1,1
results/qthink_v4/Qwen3-8B,NF-κB -> NFKB1,1
results/qthink_v4/Qwen3-8B,Ob-Rb -> LEPR,1
results/qthink_v4/Qwen3-8B,Nrf2 -> NFE2L2,1
results/qthink_v4/Qwen3-8B,IKKε -> IKBKE,1
results/qthink_v4/Qwen3-8B,L-PGDS -> PTGDS,1
results/qthink_v4/Qwen3-8B,PLA2 -> PLA2G1B,1
results/qthink_v4/Qwen3-8B,Opg -> TNFRSF11B,1
results/qthink_v4/Qwen3-8B,PAR2 -> F2RL1,1
results/qthink_v4/Qwen3-8B,Perf -> FABP9,1
results/qthink_v4/Qwen3-8B,A20 -> TNFAIP3,1
results/qthink_v4/Qwen3-8B,PCAF -> KAT2B,1
results/qthink_v4/Qwen3-8B,Rsk3 -> RPS6KA2,2
results/qthink_v4/Qwen3-8B,Gmcsf -> CSF2,1
results/qthink_v4/Qwen3-8B,Jmjd3 -> KDM6B,1
results/qthink_v4/Qwen3-8B,COX-2 -> PTGS2,1
results/qthink_v4/Qwen3-8B,OPN -> SPP1,1
results/qthink_v4/Qwen3-8B,p21 -> CDKN1A,1
results/qthink_v4/Qwen3-8B,TDP-43 -> TARDBP,1
results/qthink_v4/Qwen3-8B,PKCδ -> PRRT2,1
results/qthink_v4/Qwen3-8B,Atf6α -> ATF6,1
results/qthink_v4/Qwen3-8B,miR-181a-5p -> MIR-181A,2
results/qthink_v4/Qwen3-8B,MiR-18a-3p -> MIR-18A,1
results/qthink_v4/Qwen3-8B,Nox2 -> CYBB,1
results/qthink_v4/Qwen3-8B,Glut1 -> SLC2A1,2
results/qthink_v4/Qwen3-8B,Tankyrase -> TNKS,1
results/qthink_v4/Qwen3-8B,miR-204-5p -> MIR-204,1
results/qthink_v4/Qwen3-8B,St2 -> IL1RL1,1
results/qthink_v4/Qwen3-8B,MiR-455-3p -> MIR-455,1
results/qthink_v4/Qwen3-8B,Par1 -> F2R,1
results/gemma4_v6/gemma-4-12B-it,ET1 -> EDN1,1
results/gemma4_v6/gemma-4-12B-it,XOR -> XDH,1
results/gemma4_v6/gemma-4-12B-it,HIC5 -> TGFB1I1,1
results/gemma4_v6/gemma-4-12B-it,NEUTROPHILELASTASE -> ELANE,2
results/gemma4_v6/gemma-4-12B-it,PAR2 -> F2RL1,5
results/gemma4_v6/gemma-4-12B-it,P38ALPHA -> MAPK14,1
results/gemma4_v6/gemma-4-12B-it,P53 -> TP53,1
results/gemma4_v6/gemma-4-12B-it,SCLEROSTIN -> SOST,4
results/gemma4_v6/gemma-4-12B-it,RIP3 -> RIPK3,2
results/gemma4_v6/gemma-4-12B-it,RAGE -> AGER,1
results/gemma4_v6/gemma-4-12B-it,MIG6 -> ERRFI1,3
results/gemma4_v6/gemma-4-12B-it,IL1R -> IL1R1,1
results/gemma4_v6/gemma-4-12B-it,VEGFR3 -> FLT4,1
results/gemma4_v6/gemma-4-12B-it,CD11B -> ITGAM,1
results/gemma4_v6/gemma-4-12B-it,ZCCHC6 -> TUT7,1
results/gemma4_v6/gemma-4-12B-it,LOX1 -> OLR1,1
results/gemma4_v6/gemma-4-12B-it,IL1RA -> IL1RN,1
results/gemma4_v6/gemma-4-12B-it,IL17 -> IL17A,1
results/gemma4_v6/gemma-4-12B-it,ALK5 -> TGFBR1,1
results/gemma4_v6/gemma-4-12B-it,NCAM -> NCAM1,1
results/gemma4_v6/gemma-4-12B-it,NFKB -> NFKB1,1
results/gemma4_v6/gemma-4-12B-it,TENASCINC -> TNC,2
results/gemma4_v6/gemma-4-12B-it,NRF2 -> NFE2L2,1
results/gemma4_v6/gemma-4-12B-it,ERRG -> ESRRG,2
results/gemma4_v6/gemma-4-12B-it,TNFA -> TNF,1
results/gemma4_v6/gemma-4-12B-it,IKKE -> IKBKE,1
results/gemma4_v6/gemma-4-12B-it,LPGDS -> PTGDS,1
results/gemma4_v6/gemma-4-12B-it,BCATENIN -> CTNNB1,1
results/gemma4_v6/gemma-4-12B-it,OPG -> TNFRSF11B,1
results/gemma4_v6/gemma-4-12B-it,PERF -> FABP9,1
results/gemma4_v6/gemma-4-12B-it,A20 -> TNFAIP3,1
results/gemma4_v6/gemma-4-12B-it,DECORIN -> DCN,2
results/gemma4_v6/gemma-4-12B-it,PCAF -> KAT2B,1
results/gemma4_v6/gemma-4-12B-it,RSK3 -> RPS6KA2,2
results/gemma4_v6/gemma-4-12B-it,GMCSF -> CSF2,1
results/gemma4_v6/gemma-4-12B-it,JMJD3 -> KDM6B,1
results/gemma4_v6/gemma-4-12B-it,P38A -> MAPK14,1
results/gemma4_v6/gemma-4-12B-it,P38B -> MAPK11,1
results/gemma4_v6/gemma-4-12B-it,OPN -> SPP1,1
results/gemma4_v6/gemma-4-12B-it,P21 -> CDKN1A,1
results/gemma4_v6/gemma-4-12B-it,TDP43 -> TARDBP,1
results/gemma4_v6/gemma-4-12B-it,ATF6A -> ATF6,1
results/gemma4_v6/gemma-4-12B-it,NOX2 -> CYBB,1
results/gemma4_v6/gemma-4-12B-it,GLUT1 -> SLC2A1,2
results/gemma4_v6/gemma-4-12B-it,ST2 -> IL1RL1,1
results/gemma4_v6/gemma-4-12B-it,PAR1 -> F2R,1
